quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,geometry,index_right,id,fid
1322320223201300,136593,51607,6,180,64,"POLYGON ((101.66748046875 2.96498436933396, 101.672973632812 2.96498436933396, 101.672973632812 2.95949854519616, 101.66748046875 2.95949854519616, 101.66748046875 2.96498436933396))",0,br730dc4071.1,0
1322320223201301,91011,43577,8,24,16,"POLYGON ((101.672973632812 2.96498436933396, 101.678466796875 2.96498436933396, 101.678466796875 2.95949854519616, 101.672973632812 2.95949854519616, 101.672973632812 2.96498436933396))",0,br730dc4071.1,0
1322320223201302,126442,110396,6,60,12,"POLYGON ((101.66748046875 2.95949854519616, 101.672973632812 2.95949854519616, 101.672973632812 2.95401269390366, 101.66748046875 2.95401269390366, 101.66748046875 2.95949854519616))",0,br730dc4071.1,0
1322320223201303,84703,36620,10,125,53,"POLYGON ((101.672973632812 2.95949854519616, 101.678466796875 2.95949854519616, 101.678466796875 2.95401269390366, 101.672973632812 2.95401269390366, 101.672973632812 2.95949854519616))",0,br730dc4071.1,0
1322320223201310,138502,41330,5,13,4,"POLYGON ((101.678466796875 2.96498436933396, 101.683959960938 2.96498436933396, 101.683959960938 2.95949854519616, 101.678466796875 2.95949854519616, 101.678466796875 2.96498436933396))",0,br730dc4071.1,0
1322320223201312,108558,36821,8,86,37,"POLYGON ((101.678466796875 2.95949854519616, 101.683959960938 2.95949854519616, 101.683959960938 2.95401269390366, 101.678466796875 2.95401269390366, 101.678466796875 2.95949854519616))",0,br730dc4071.1,0
1322320223201313,65208,36572,8,54,24,"POLYGON ((101.683959960938 2.95949854519616, 101.689453125 2.95949854519616, 101.689453125 2.95401269390366, 101.683959960938 2.95401269390366, 101.683959960938 2.95949854519616))",0,br730dc4071.1,0
1322320223201320,178344,166346,5,180,53,"POLYGON ((101.66748046875 2.95401269390366, 101.672973632812 2.95401269390366, 101.672973632812 2.9485268155066, 101.66748046875 2.9485268155066, 101.66748046875 2.95401269390366))",0,br730dc4071.1,0
1322320223201321,110249,69789,7,132,46,"POLYGON ((101.672973632812 2.95401269390366, 101.678466796875 2.95401269390366, 101.678466796875 2.9485268155066, 101.672973632812 2.9485268155066, 101.672973632812 2.95401269390366))",0,br730dc4071.1,0
1322320223201322,170535,138234,5,336,51,"POLYGON ((101.66748046875 2.9485268155066, 101.672973632812 2.9485268155066, 101.672973632812 2.94304091005513, 101.66748046875 2.94304091005513, 101.66748046875 2.9485268155066))",0,br730dc4071.1,0
1322320223201323,110943,71871,7,182,63,"POLYGON ((101.672973632812 2.9485268155066, 101.678466796875 2.9485268155066, 101.678466796875 2.94304091005513, 101.672973632812 2.94304091005513, 101.672973632812 2.9485268155066))",0,br730dc4071.1,0
1322320223201330,143461,61027,5,57,20,"POLYGON ((101.678466796875 2.95401269390366, 101.683959960938 2.95401269390366, 101.683959960938 2.9485268155066, 101.678466796875 2.9485268155066, 101.678466796875 2.95401269390366))",0,br730dc4071.1,0
1322320223201331,105691,68722,10,19,9,"POLYGON ((101.683959960938 2.95401269390366, 101.689453125 2.95401269390366, 101.689453125 2.9485268155066, 101.683959960938 2.9485268155066, 101.683959960938 2.95401269390366))",0,br730dc4071.1,0
1322320223201332,94964,35363,8,175,59,"POLYGON ((101.678466796875 2.9485268155066, 101.683959960938 2.9485268155066, 101.683959960938 2.94304091005513, 101.678466796875 2.94304091005513, 101.678466796875 2.9485268155066))",0,br730dc4071.1,0
1322320223201333,151799,68372,6,88,28,"POLYGON ((101.683959960938 2.9485268155066, 101.689453125 2.9485268155066, 101.689453125 2.94304091005513, 101.683959960938 2.94304091005513, 101.683959960938 2.9485268155066))",0,br730dc4071.1,0
1322320223202000,125265,47005,8,193,52,"POLYGON ((101.6015625 2.94304091005513, 101.607055664062 2.94304091005513, 101.607055664062 2.93755497759943, 101.6015625 2.93755497759943, 101.6015625 2.94304091005513))",0,br730dc4071.1,0
1322320223202001,133417,44479,6,171,69,"POLYGON ((101.607055664062 2.94304091005513, 101.612548828125 2.94304091005513, 101.612548828125 2.93755497759943, 101.607055664062 2.93755497759943, 101.607055664062 2.94304091005513))",0,br730dc4071.1,0
1322320223202002,100003,42000,7,167,47,"POLYGON ((101.6015625 2.93755497759943, 101.607055664062 2.93755497759943, 101.607055664062 2.93206901818964, 101.6015625 2.93206901818964, 101.6015625 2.93755497759943))",0,br730dc4071.1,0
1322320223202003,136057,59524,9,116,43,"POLYGON ((101.607055664062 2.93755497759943, 101.612548828125 2.93755497759943, 101.612548828125 2.93206901818964, 101.607055664062 2.93206901818964, 101.607055664062 2.93755497759943))",0,br730dc4071.1,0
1322320223202010,139187,60177,5,148,58,"POLYGON ((101.612548828125 2.94304091005513, 101.618041992188 2.94304091005513, 101.618041992188 2.93755497759943, 101.612548828125 2.93755497759943, 101.612548828125 2.94304091005513))",0,br730dc4071.1,0
1322320223202011,133052,58309,6,126,50,"POLYGON ((101.618041992188 2.94304091005513, 101.62353515625 2.94304091005513, 101.62353515625 2.93755497759943, 101.618041992188 2.93755497759943, 101.618041992188 2.94304091005513))",0,br730dc4071.1,0
1322320223202012,159267,49817,7,560,80,"POLYGON ((101.612548828125 2.93755497759943, 101.618041992188 2.93755497759943, 101.618041992188 2.93206901818964, 101.612548828125 2.93206901818964, 101.612548828125 2.93755497759943))",0,br730dc4071.1,0
1322320223202013,128103,38750,6,160,33,"POLYGON ((101.618041992188 2.93755497759943, 101.62353515625 2.93755497759943, 101.62353515625 2.93206901818964, 101.618041992188 2.93206901818964, 101.618041992188 2.93755497759943))",0,br730dc4071.1,0
1322320223202023,19035,19742,8,1,1,"POLYGON ((101.607055664062 2.92658303187593, 101.612548828125 2.92658303187593, 101.612548828125 2.92109701870846, 101.607055664062 2.92109701870846, 101.607055664062 2.92658303187593))",0,br730dc4071.1,0
1322320223202100,144995,79361,7,248,68,"POLYGON ((101.62353515625 2.94304091005513, 101.629028320312 2.94304091005513, 101.629028320312 2.93755497759943, 101.62353515625 2.93755497759943, 101.62353515625 2.94304091005513))",0,br730dc4071.1,0
1322320223202101,118321,129084,7,296,87,"POLYGON ((101.629028320312 2.94304091005513, 101.634521484375 2.94304091005513, 101.634521484375 2.93755497759943, 101.629028320312 2.93755497759943, 101.629028320312 2.94304091005513))",0,br730dc4071.1,0
1322320223202102,161330,69750,6,90,18,"POLYGON ((101.62353515625 2.93755497759943, 101.629028320312 2.93755497759943, 101.629028320312 2.93206901818964, 101.62353515625 2.93206901818964, 101.62353515625 2.93755497759943))",0,br730dc4071.1,0
1322320223202103,175105,122452,6,626,156,"POLYGON ((101.629028320312 2.93755497759943, 101.634521484375 2.93755497759943, 101.634521484375 2.93206901818964, 101.629028320312 2.93206901818964, 101.629028320312 2.93755497759943))",0,br730dc4071.1,0
1322320223202110,144756,161749,8,136,40,"POLYGON ((101.634521484375 2.94304091005513, 101.640014648438 2.94304091005513, 101.640014648438 2.93755497759943, 101.634521484375 2.93755497759943, 101.634521484375 2.94304091005513))",0,br730dc4071.1,0
1322320223202112,155576,176624,6,114,11,"POLYGON ((101.634521484375 2.93755497759943, 101.640014648438 2.93755497759943, 101.640014648438 2.93206901818964, 101.634521484375 2.93206901818964, 101.634521484375 2.93755497759943))",0,br730dc4071.1,0
1322320223202113,105620,49341,5,1,1,"POLYGON ((101.640014648438 2.93755497759943, 101.6455078125 2.93755497759943, 101.6455078125 2.93206901818964, 101.640014648438 2.93206901818964, 101.640014648438 2.93755497759943))",0,br730dc4071.1,0
1322320223202120,190563,206463,3,4,2,"POLYGON ((101.62353515625 2.93206901818964, 101.629028320312 2.93206901818964, 101.629028320312 2.92658303187593, 101.62353515625 2.92658303187593, 101.62353515625 2.93206901818964))",0,br730dc4071.1,0
1322320223202121,143207,111421,6,1093,346,"POLYGON ((101.629028320312 2.93206901818964, 101.634521484375 2.93206901818964, 101.634521484375 2.92658303187593, 101.629028320312 2.92658303187593, 101.629028320312 2.93206901818964))",0,br730dc4071.1,0
1322320223202123,171342,105055,6,401,124,"POLYGON ((101.629028320312 2.92658303187593, 101.634521484375 2.92658303187593, 101.634521484375 2.92109701870846, 101.629028320312 2.92109701870846, 101.629028320312 2.92658303187593))",0,br730dc4071.1,0
1322320223202130,154837,89707,5,168,58,"POLYGON ((101.634521484375 2.93206901818964, 101.640014648438 2.93206901818964, 101.640014648438 2.92658303187593, 101.634521484375 2.92658303187593, 101.634521484375 2.93206901818964))",0,br730dc4071.1,0
1322320223202131,22595,19040,6,77,44,"POLYGON ((101.640014648438 2.93206901818964, 101.6455078125 2.93206901818964, 101.6455078125 2.92658303187593, 101.640014648438 2.92658303187593, 101.640014648438 2.93206901818964))",0,br730dc4071.1,0
1322320223202132,147475,120752,6,1129,418,"POLYGON ((101.634521484375 2.92658303187593, 101.640014648438 2.92658303187593, 101.640014648438 2.92109701870846, 101.634521484375 2.92109701870846, 101.634521484375 2.92658303187593))",0,br730dc4071.1,0
1322320223202133,54397,36055,8,166,75,"POLYGON ((101.640014648438 2.92658303187593, 101.6455078125 2.92658303187593, 101.6455078125 2.92109701870846, 101.640014648438 2.92109701870846, 101.640014648438 2.92658303187593))",0,br730dc4071.1,0
1322320223202210,129541,94355,5,16,8,"POLYGON ((101.612548828125 2.92109701870846, 101.618041992188 2.92109701870846, 101.618041992188 2.9156109787374, 101.612548828125 2.9156109787374, 101.612548828125 2.92109701870846))",0,br730dc4071.1,0
1322320223202211,25444,1212,45,1,1,"POLYGON ((101.618041992188 2.92109701870846, 101.62353515625 2.92109701870846, 101.62353515625 2.9156109787374, 101.618041992188 2.9156109787374, 101.618041992188 2.92109701870846))",0,br730dc4071.1,0
1322320223202300,146169,63778,6,40,15,"POLYGON ((101.62353515625 2.92109701870846, 101.629028320312 2.92109701870846, 101.629028320312 2.9156109787374, 101.62353515625 2.9156109787374, 101.62353515625 2.92109701870846))",0,br730dc4071.1,0
1322320223202301,127668,114864,6,307,89,"POLYGON ((101.629028320312 2.92109701870846, 101.634521484375 2.92109701870846, 101.634521484375 2.9156109787374, 101.629028320312 2.9156109787374, 101.629028320312 2.92109701870846))",0,br730dc4071.1,0
1322320223202302,117041,40791,4,8,5,"POLYGON ((101.62353515625 2.9156109787374, 101.629028320312 2.9156109787374, 101.629028320312 2.91012491201291, 101.62353515625 2.91012491201291, 101.62353515625 2.9156109787374))",0,br730dc4071.1,0
1322320223202303,123032,43084,20,34,15,"POLYGON ((101.629028320312 2.9156109787374, 101.634521484375 2.9156109787374, 101.634521484375 2.91012491201291, 101.629028320312 2.91012491201291, 101.629028320312 2.9156109787374))",0,br730dc4071.1,0
1322320223202310,120996,100651,6,318,167,"POLYGON ((101.634521484375 2.92109701870846, 101.640014648438 2.92109701870846, 101.640014648438 2.9156109787374, 101.634521484375 2.9156109787374, 101.634521484375 2.92109701870846))",0,br730dc4071.1,0
1322320223202311,173940,137537,5,351,117,"POLYGON ((101.640014648438 2.92109701870846, 101.6455078125 2.92109701870846, 101.6455078125 2.9156109787374, 101.640014648438 2.9156109787374, 101.640014648438 2.92109701870846))",0,br730dc4071.1,0
1322320223202312,156196,96177,6,210,83,"POLYGON ((101.634521484375 2.9156109787374, 101.640014648438 2.9156109787374, 101.640014648438 2.91012491201291, 101.634521484375 2.91012491201291, 101.634521484375 2.9156109787374))",0,br730dc4071.1,0
1322320223202313,183524,148269,5,388,103,"POLYGON ((101.640014648438 2.9156109787374, 101.6455078125 2.9156109787374, 101.6455078125 2.91012491201291, 101.640014648438 2.91012491201291, 101.640014648438 2.9156109787374))",0,br730dc4071.1,0
1322320223202321,65522,68903,104,5,3,"POLYGON ((101.629028320312 2.91012491201291, 101.634521484375 2.91012491201291, 101.634521484375 2.90463881858515, 101.629028320312 2.90463881858515, 101.629028320312 2.91012491201291))",0,br730dc4071.1,0
1322320223202322,104510,171290,4,13,6,"POLYGON ((101.62353515625 2.90463881858515, 101.629028320312 2.90463881858515, 101.629028320312 2.8991526985043, 101.62353515625 2.8991526985043, 101.62353515625 2.90463881858515))",0,br730dc4071.1,0
1322320223202323,145732,106675,5,400,116,"POLYGON ((101.629028320312 2.90463881858515, 101.634521484375 2.90463881858515, 101.634521484375 2.8991526985043, 101.629028320312 2.8991526985043, 101.629028320312 2.90463881858515))",0,br730dc4071.1,0
1322320223202330,116038,80110,5,65,32,"POLYGON ((101.634521484375 2.91012491201291, 101.640014648438 2.91012491201291, 101.640014648438 2.90463881858515, 101.634521484375 2.90463881858515, 101.634521484375 2.91012491201291))",0,br730dc4071.1,0
1322320223202331,73953,108685,11,5,3,"POLYGON ((101.640014648438 2.91012491201291, 101.6455078125 2.91012491201291, 101.6455078125 2.90463881858515, 101.640014648438 2.90463881858515, 101.640014648438 2.91012491201291))",0,br730dc4071.1,0
1322320223202333,150127,81045,5,610,151,"POLYGON ((101.640014648438 2.90463881858515, 101.6455078125 2.90463881858515, 101.6455078125 2.8991526985043, 101.640014648438 2.8991526985043, 101.640014648438 2.90463881858515))",0,br730dc4071.1,0
1322320223203001,38848,52926,4,4,3,"POLYGON ((101.651000976562 2.94304091005513, 101.656494140625 2.94304091005513, 101.656494140625 2.93755497759943, 101.651000976562 2.93755497759943, 101.651000976562 2.94304091005513))",0,br730dc4071.1,0
1322320223203002,119459,68536,6,129,18,"POLYGON ((101.6455078125 2.93755497759943, 101.651000976562 2.93755497759943, 101.651000976562 2.93206901818964, 101.6455078125 2.93206901818964, 101.6455078125 2.93755497759943))",0,br730dc4071.1,0
1322320223203003,79169,72391,8,14,11,"POLYGON ((101.651000976562 2.93755497759943, 101.656494140625 2.93755497759943, 101.656494140625 2.93206901818964, 101.651000976562 2.93206901818964, 101.651000976562 2.93755497759943))",0,br730dc4071.1,0
1322320223203010,76436,76631,4,12,6,"POLYGON ((101.656494140625 2.94304091005513, 101.661987304688 2.94304091005513, 101.661987304688 2.93755497759943, 101.656494140625 2.93755497759943, 101.656494140625 2.94304091005513))",0,br730dc4071.1,0
1322320223203011,55401,64796,4,6,3,"POLYGON ((101.661987304688 2.94304091005513, 101.66748046875 2.94304091005513, 101.66748046875 2.93755497759943, 101.661987304688 2.93755497759943, 101.661987304688 2.94304091005513))",0,br730dc4071.1,0
1322320223203012,135185,112390,4,32,12,"POLYGON ((101.656494140625 2.93755497759943, 101.661987304688 2.93755497759943, 101.661987304688 2.93206901818964, 101.656494140625 2.93206901818964, 101.656494140625 2.93755497759943))",0,br730dc4071.1,0
1322320223203013,247578,199821,8,49,14,"POLYGON ((101.661987304688 2.93755497759943, 101.66748046875 2.93755497759943, 101.66748046875 2.93206901818964, 101.661987304688 2.93206901818964, 101.661987304688 2.93755497759943))",0,br730dc4071.1,0
1322320223203020,20091,18230,6,3,3,"POLYGON ((101.6455078125 2.93206901818964, 101.651000976562 2.93206901818964, 101.651000976562 2.92658303187593, 101.6455078125 2.92658303187593, 101.6455078125 2.93206901818964))",0,br730dc4071.1,0
1322320223203021,148049,109278,5,205,72,"POLYGON ((101.651000976562 2.93206901818964, 101.656494140625 2.93206901818964, 101.656494140625 2.92658303187593, 101.651000976562 2.92658303187593, 101.651000976562 2.93206901818964))",0,br730dc4071.1,0
1322320223203022,116999,76754,8,246,142,"POLYGON ((101.6455078125 2.92658303187593, 101.651000976562 2.92658303187593, 101.651000976562 2.92109701870846, 101.6455078125 2.92109701870846, 101.6455078125 2.92658303187593))",0,br730dc4071.1,0
1322320223203023,76525,51208,7,140,108,"POLYGON ((101.651000976562 2.92658303187593, 101.656494140625 2.92658303187593, 101.656494140625 2.92109701870846, 101.651000976562 2.92109701870846, 101.651000976562 2.92658303187593))",0,br730dc4071.1,0
1322320223203030,106985,66188,6,164,85,"POLYGON ((101.656494140625 2.93206901818964, 101.661987304688 2.93206901818964, 101.661987304688 2.92658303187593, 101.656494140625 2.92658303187593, 101.656494140625 2.93206901818964))",0,br730dc4071.1,0
1322320223203031,127690,85338,5,30,14,"POLYGON ((101.661987304688 2.93206901818964, 101.66748046875 2.93206901818964, 101.66748046875 2.92658303187593, 101.661987304688 2.92658303187593, 101.661987304688 2.93206901818964))",0,br730dc4071.1,0
1322320223203032,139685,100637,5,260,131,"POLYGON ((101.656494140625 2.92658303187593, 101.661987304688 2.92658303187593, 101.661987304688 2.92109701870846, 101.656494140625 2.92109701870846, 101.656494140625 2.92658303187593))",0,br730dc4071.1,0
1322320223203033,77437,69252,6,108,72,"POLYGON ((101.661987304688 2.92658303187593, 101.66748046875 2.92658303187593, 101.66748046875 2.92109701870846, 101.661987304688 2.92109701870846, 101.661987304688 2.92658303187593))",0,br730dc4071.1,0
1322320223203100,103453,49377,11,94,35,"POLYGON ((101.66748046875 2.94304091005513, 101.672973632812 2.94304091005513, 101.672973632812 2.93755497759943, 101.66748046875 2.93755497759943, 101.66748046875 2.94304091005513))",0,br730dc4071.1,0
1322320223203101,81635,42062,9,78,42,"POLYGON ((101.672973632812 2.94304091005513, 101.678466796875 2.94304091005513, 101.678466796875 2.93755497759943, 101.672973632812 2.93755497759943, 101.672973632812 2.94304091005513))",0,br730dc4071.1,0
